ID	Description	Length	GC
CP000158.1	Hyphomonas  neptunium  ATCC  15444  complete  genome	3705021	61.9302832562
CP018202.1	Pseudomonas  syringae  pv.  actinidiae  ICMP  9853  complete  genome	6439609	58.6735002079
CP018203.1	Pseudomonas  syringae  pv.  actinidiae  ICMP  9853  plasmid  p9853_A  complete  sequence	34963	54.571976089
CP018204.1	Pseudomonas  syringae  pv.  actinidiae  ICMP  9853  plasmid  p9853_B  complete  sequence	32947	55.2887971591
CP001828.1	Legionella  pneumophila  2300/99  Alcoy  complete  genome	3516334	38.3775830169
CP020805.1	Bacillus  velezensis  strain  9D-6  complete  genome	3963726	46.3733618318
CP000551.1	Prochlorococcus  marinus  str.  AS9601  complete  genome	1669886	31.3215393147
CP006729.2	Campylobacter  jejuni  subsp.  jejuni  00-2425  complete  genome	1718982	30.505496858
CP012140.1	Shigella  flexneri  4c  strain  1205  complete  genome	4683636	50.8426786369
CP012141.1	Shigella  flexneri  4c  strain  1205  plasmid  1205p1  complete  sequence	248368	46.3815789474
CP012142.1	Shigella  flexneri  4c  strain  1205  plasmid  1205p2  complete  sequence	222060	45.8578762497
CP012143.1	Shigella  flexneri  4c  strain  1205  plasmid  1205p3  complete  sequence	42002	50.7737726775
CP013226.1	Salmonella  enterica  subsp.  enterica  serovar  Anatum  strain  GT-38  complete  genome	4830607	52.230082058
CP013224.1	Salmonella  enterica  subsp.  enterica  serovar  Anatum  strain  GT-38  plasmid  PDM04  complete  sequence	112176	52.2464698331
CP013225.1	Salmonella  enterica  subsp.  enterica  serovar  Anatum  strain  GT-38  plasmid  PDM05  complete  sequence	3371	55.1171759122
CP002976.1	Phaeobacter  inhibens  DSM  17395  complete  genome	3821831	59.8412645666
CP002977.1	Phaeobacter  inhibens  DSM  17395  plasmid  pPGA1_262  complete  sequence	261820	57.9948055916
CP002979.1	Phaeobacter  inhibens  DSM  17395  plasmid  pPGA1_65  complete  sequence	65245	62.720514982
CP002978.1	Phaeobacter  inhibens  DSM  17395  plasmid  pPGA1_78  complete  sequence	78238	62.6652010532
CP012159.1	Chondromyces  crocatus  strain  Cm  c5  complete  genome	11388132	68.7090999648
CP003069.1	Vibrio  cholerae  O1  str.  2010EL-1786  chromosome  1  complete  sequence	3031375	47.6706445095
CP003070.1	Vibrio  cholerae  O1  str.  2010EL-1786  chromosome  2  complete  sequence	1046365	47.0186789505
CP019389.1	Seonamhaeicola  sp.  S2-3  complete  genome	3752836	32.2622411424
CP015900.1	Lactococcus  lactis  subsp.  cremoris  strain  JM2  complete  genome	2373708	35.7973685053
CP016742.1	Lactococcus  lactis  subsp.  cremoris  strain  JM2  plasmid  pJM2A  complete  sequence	11314	37.7673678628
CP016743.1	Lactococcus  lactis  subsp.  cremoris  strain  JM2  plasmid  pJM2B  complete  sequence	13334	34.4757762112
CP016744.1	Lactococcus  lactis  subsp.  cremoris  strain  JM2  plasmid  pJM2C  complete  sequence	62261	35.1231107756
CP016745.1	Lactococcus  lactis  subsp.  cremoris  strain  JM2  plasmid  pMPJM2  complete  sequence	113820	34.9191706203
CP001682.1	Cryptobacterium  curtum  DSM  15641  complete  genome	1617804	50.9115442909
AP006618.1	Nocardia  farcinica  IFM  10152  DNA  complete  genome	6021225	70.8334267529
AP006619.1	Nocardia  farcinica  IFM  10152  plasmid  pNF1  DNA  complete  sequence	184026	67.1535543891
AP006620.1	Nocardia  farcinica  IFM  10152  plasmid  pNF2  DNA  complete  sequence	87093	68.4142238756
CP014791.1	Staphylococcus  aureus  strain  MCRF184  complete  genome	2664662	32.909277049
CP000009.1	Gluconobacter  oxydans  621H  complete  genome	2702173	61.0722185441
CP000004.1	Gluconobacter  oxydans  621H  plasmid  pGOX1  complete  sequence	163186	58.3242435013
CP000005.1	Gluconobacter  oxydans  621H  plasmid  pGOX2  complete  sequence	26568	56.1050888287
CP000006.1	Gluconobacter  oxydans  621H  plasmid  pGOX3  complete  sequence	14547	55.9703031553
CP000007.1	Gluconobacter  oxydans  621H  plasmid  pGOX4  complete  sequence	13223	54.3749527339
CP000008.1	Gluconobacter  oxydans  621H  plasmid  pGOX5  complete  sequence	2687	59.9553405285
CP013651.1	Streptococcus  sp.  A12  complete  genome	1874337	42.2122062361
HG794546.1	Magnetospirillum  gryphiswaldense  MSR-1  v2  complete  genome	4365796	63.2849771267
HF937208.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  DT104  main  chromosome  complete  genome	4933631	52.1133623492
HF937209.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  DT104  plasmid  pDT104  complete  genome	94034	53.1286555927
CP015033.1	Burkholderia  cenocepacia  strain  842  chromosome  1  complete  sequence	3526250	67.0663169089
CP015034.1	Burkholderia  cenocepacia  strain  842  chromosome  2  complete  sequence	3107451	67.4511359954
CP015035.1	Burkholderia  cenocepacia  strain  842  chromosome  3  complete  sequence	1271875	66.6337493857
CP015032.1	Burkholderia  cenocepacia  strain  842  plasmid  pBcn842-1  complete  sequence	244120	60.4809110274
CP014267.1	Mycoplasma  pneumoniae  strain  C267  complete  genome	816498	40.0068340645
CP007158.1	Bordetella  holmesii  H558  complete  genome	3696428	62.6895208022
CP001071.1	Akkermansia  muciniphila  ATCC  BAA-835  complete  genome	2664102	55.7623544444
CP010191.1	Escherichia  coli  strain  M8  complete  genome	4803944	50.7746967908
CP010192.1	Escherichia  coli  strain  M8  plasmid  A  complete  genome	162720	46.7514749263
CP010193.1	Escherichia  coli  strain  M8  plasmid  B  complete  genome	40584	39.8383599448
CP010194.1	Escherichia  coli  strain  M8  plasmid  C  complete  genome	33372	40.9954452835
CP010195.1	Escherichia  coli  strain  M8  plasmid  D  complete  genome	4962	45.3244659412
CP000713.1	Psychrobacter  sp.  PRwf-1  complete  genome	2978976	44.8748831813
CP000714.1	Psychrobacter  sp.  PRwf-1  plasmid  pRWF101  complete  sequence	13956	38.2846087704
CP000715.1	Psychrobacter  sp.  PRwf-1  plasmid  pRWF102  complete  sequence	2117	40.4345772319
CP009117.1	Borrelia  valaisiana  Tom4006  complete  genome	912160	28.1228074022
CP009118.1	Borrelia  valaisiana  Tom4006  plasmid  cp26  complete  sequence	26565	25.6954639563
CP009119.1	Borrelia  valaisiana  Tom4006  plasmid  lp54  complete  sequence	53970	27.4485825459
CP019117.1	Staphylococcus  aureus  strain  SJTUF_J27  complete  genome	2804759	32.9127386702
CP009108.1	Bacillus  pumilus  strain  GR-8  complete  genome	3674849	41.4243959412
CP009109.1	Bacillus  pumilus  strain  GR-8  plasmid  pGR8  complete  sequence	6935	36.8421052632
CP001196.1	Oligotropha  carboxidovorans  OM5  strain  OM5  complete  genome	3745629	62.3994795
CP010519.1	Streptomyces  albus  strain  DSM  41398  complete  genome	8384669	72.6443226322
CP011373.1	Nonlabens  sp.  MIC269  complete  genome	2884293	35.4514260514
CP019445.1	Kosakonia  cowanii  strain  888-76  complete  genome	4646998	56.2873924198
CP019446.1	Kosakonia  cowanii  strain  888-76  plasmid  p888-76-1  complete  sequence	113443	53.4858915931
CP019447.1	Kosakonia  cowanii  strain  888-76  plasmid  p888-76-2  complete  sequence	96883	56.1945852213
CP011368.1	Mycoplasma  canis  strain  LV  complete  genome	968791	27.0133599507
CP001683.1	Saccharomonospora  viridis  DSM  43017  complete  genome	4308349	67.3151362622
CP015183.1	Corynebacterium  pseudotuberculosis  strain  32  complete  genome	2403533	52.0805830417
CP002401.1	Chlamydia  trachomatis  A2497  complete  genome	1044326	41.3039606406
CP002402.1	Chlamydia  trachomatis  A2497  plasmid  Plasmid0001  complete  sequence	7480	36.2299465241
CP011787.1	Candidatus  Baumannia  cicadellinicola  strain  B-GSS  complete  genome	632672	31.6345594558
CP011788.1	Candidatus  Baumannia  cicadellinicola  strain  B-GSS  plasmid  complete  sequence	3465	20.2597402597
CP010014.1	Bacillus  sp.  YP1  complete  genome	4070380	43.8113886173
CP010015.1	Bacillus  sp.  YP1  plasmid  pBUYP1  complete  sequence	83186	35.0888370639
CP011184.1	Bordetella  pertussis  strain  H579  complete  genome	4109506	67.7035877305
CP013704.1	Borrelia  anserina  Es  complete  genome	906833	29.4886710122
CP014521.1	Borrelia  anserina  strain  Es  plasmid  cp5  complete  sequence	4978	26.3157894737
CP014325.1	Borrelia  anserina  Es  plasmid  lpA89  complete  sequence	89872	28.8476944988
CP014605.1	Borrelia  anserina  Es  plasmid  lpJ  complete  sequence	11779	26.8528737584
CP014520.1	Borrelia  anserina  strain  Es  plasmid  pB25  complete  sequence	24943	29.0422162531
CP021524.1	Acetobacter  pasteurianus  subsp.  ascendens  strain  SRCM101447  complete  genome	2901846	52.2530485767
CP013673.1	Bifidobacterium  longum  strain  35624  complete  genome	2264056	60.0040370026
CP000728.1	Clostridium  botulinum  F  str.  Langeland  complete  genome	3995387	28.3088972357
CP000729.1	Clostridium  botulinum  F  str.  Langeland  plasmid  pCLI  complete  sequence	17531	26.0852204666
CP003747.1	Bacillus  cereus  FRI-35  complete  genome	5083176	35.6007543315
CP003748.1	Bacillus  cereus  FRI-35  plasmid  p01  complete  sequence	218786	33.4134725257
CP003749.1	Bacillus  cereus  FRI-35  plasmid  p02  complete  sequence	40993	32.5177469324
CP003750.1	Bacillus  cereus  FRI-35  plasmid  p03  complete  sequence	36273	30.7198191492
CP003751.1	Bacillus  cereus  FRI-35  plasmid  p04  complete  sequence	3091	34.9077968295
CP013653.1	Paenibacillus  sp.  32O-W  complete  genome	5375858	56.3359932498
CP000950.1	Yersinia  pseudotuberculosis  YPIII  complete  genome	4689441	47.530377288
CP011261.1	Mycoplasma  mycoides  subsp.  mycoides  strain  Ben50  complete  genome	1161055	23.9591578349
CP002252.1	Methylovorus  sp.  MP688  complete  genome	2862391	55.4380586021
CP007804.2	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  strain  VNP20009  complete  genome	4763557	52.1958486064
CP008745.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  strain  VNP20009  plasmid  pSLT_VNP20009  complete  sequence	93833	53.1049843872
CP003587.1	Gloeobacter  kilaueensis  JS1  complete  genome	4724791	60.5368152792
CP019894.1	Neisseria  lactamica  strain  Y92-1009  complete  genome	2146723	52.3391699814
CP017457.1	Legionella  pneumophila  subsp.  fraseri  strain  Detroit-1  complete  genome	3515377	38.3986980628
CP014539.1	Acinetobacter  baumannii  strain  XH859  complete  genome	3977071	39.0825559815
BX293980.2	Mycoplasma  mycoides  subsp.  mycoides  SC  str.  PG1  complete  genome	1211703	23.9656087342
CP003667.1	Prevotella  sp.  oral  taxon  299  str.  F0039  plasmid  complete  sequence	1770419	37.3153473839
CP003666.1	Prevotella  sp.  oral  taxon  299  str.  F0039  complete  genome	709850	37.9512573079
CP001727.1	Alicyclobacillus  acidocaldarius  subsp.  acidocaldarius  DSM  446  complete  genome	3018755	62.3346048288
CP001728.1	Alicyclobacillus  acidocaldarius  subsp.  acidocaldarius  DSM  446  plasmid  pAACI01  complete  sequence	91726	54.1351416174
CP001729.1	Alicyclobacillus  acidocaldarius  subsp.  acidocaldarius  DSM  446  plasmid  pAACI02  complete  sequence	87298	55.4239501478
CP001730.1	Alicyclobacillus  acidocaldarius  subsp.  acidocaldarius  DSM  446  plasmid  pAACI03  complete  sequence	7907	54.3442519287
CP020463.1	Staphylococcus  epidermidis  strain  1457  complete  genome	2454929	32.2736013954
CP020462.1	Staphylococcus  epidermidis  strain  1457  plasmid  p1457  complete  sequence	15142	27.6647734777
CP006784.1	Escherichia  coli  JJ1886  complete  genome	5129938	50.7907113107
CP006785.1	Escherichia  coli  JJ1886  plasmid  pJJ1886_1  complete  sequence	1552	51.868556701
CP006786.1	Escherichia  coli  JJ1886  plasmid  pJJ1886_2  complete  sequence	5167	47.5324172634
CP006787.1	Escherichia  coli  JJ1886  plasmid  pJJ1886_3  complete  sequence	5631	47.3805718345
CP006788.1	Escherichia  coli  JJ1886  plasmid  pJJ1886_4  complete  sequence	55956	45.8771177354
CP006789.1	Escherichia  coli  JJ1886  plasmid  pJJ1886_5  complete  sequence	110040	52.0401672119
BX571656.1	Wolinella  succinogenes  DSM  1740  complete  genome	2110355	48.4580082498
AP007209.1	Bacillus  cereus  NC7401  genomic  DNA  complete  genome	5221581	35.5937406697
AP007211.1	Bacillus  cereus  NC7401  plasmid  pNC1  DNA  complete  sequence  strain:  NC7401	47972	36.5358959393
AP007212.1	Bacillus  cereus  NC7401  plasmid  pNC2  DNA  complete  sequence  strain:  NC7401	5436	34.1427520235
AP007213.1	Bacillus  cereus  NC7401  plasmid  pNC3  DNA  complete  sequence  strain:  NC7401	3869	34.6601188938
AP007214.1	Bacillus  cereus  NC7401  plasmid  pNC4  DNA  complete  sequence  strain:  NC7401	3091	34.9077968295
AP007210.1	Bacillus  cereus  NC7401  plasmid  pNCcld  DNA  complete  sequence  strain:  NC7401	270082	34.1577743056
CP002924.1	Corynebacterium  pseudotuberculosis  PAT10  complete  genome	2335323	52.1881555571
CP007044.2	Chania  multitudinisentens  RB-25  complete  genome	5488183	50.8788063372
CP021335.1	Escherichia  coli  strain  95JB1  complete  genome	5347911	50.6039648005
CP021336.1	Escherichia  coli  strain  95JB1  plasmid  p95JB1A  complete  sequence	86922	47.7554589172
CP021337.1	Escherichia  coli  strain  95JB1  plasmid  p95JB1B  complete  sequence	83138	50.3211527821
CP003340.1	Rickettsia  montanensis  str.  OSU  85-930  complete  genome	1279798	32.5718589965
CP015382.1	Klebsiella  pneumoniae  strain  CN1  complete  genome	5237856	57.4892093253
CP015383.1	Klebsiella  pneumoniae  strain  CN1  plasmid  pCN1_1  complete  sequence	182846	51.5887686906
CP015384.1	Klebsiella  pneumoniae  strain  CN1  plasmid  pCN1_2  complete  sequence	15100	53.5364238411
CP009607.1	Francisella  tularensis  subsp.  novicida  D9876  complete  genome	1870206	32.478293835
CP016877.1	Streptococcus  thermophilus  strain  KLDS  3.1003  complete  genome	1899956	38.9245329892
CP019725.1	Xanthomonas  perforans  91-118  complete  genome	4898349	65.0007992489
CP012720.1	Bacillus  anthracis  strain  PR01  complete  genome	5228656	35.3793976884
CP008897.1	Enterobacter  cloacae  ECNIH3  complete  genome	4633407	55.1819643731
CP008898.1	Enterobacter  cloacae  ECNIH3  plasmid  pENT-576  complete  sequence	62247	55.0612880942
CP008899.1	Enterobacter  cloacae  ECNIH3  plasmid  pENT-8a4  complete  sequence	255013	46.7093834432
CP008900.1	Enterobacter  cloacae  ECNIH3  plasmid  pENT-d4a  complete  sequence	60388	42.47863814
CP008901.1	Enterobacter  cloacae  ECNIH3  plasmid  pKPC-47e  complete  sequence	50333	52.1725309439
FM211187.1	Streptococcus  pneumoniae  ATCC  700669  complete  genome	2221315	39.4885912174
CP000050.1	Xanthomonas  campestris  pv.  campestris  str.  8004  complete  genome	5148708	64.9570338811
CP018695.1	Klebsiella  pneumoniae  strain  Kp_Goe_149832  complete  genome	5373057	57.3601955088
CP018696.1	Klebsiella  pneumoniae  strain  Kp_Goe_149832  plasmid  pKp_Goe_832-1  complete  sequence	246755	45.1176267958
CP018698.1	Klebsiella  pneumoniae  strain  Kp_Goe_149832  plasmid  pKp_Goe_832-2  complete  sequence	96072	53.1393121825
CP018700.1	Klebsiella  pneumoniae  strain  Kp_Goe_149832  plasmid  pKp_Goe_832-3  complete  sequence	63588	51.2282191608
CP018699.1	Klebsiella  pneumoniae  strain  Kp_Goe_149832  plasmid  pKp_Goe_832-4  complete  sequence	61010	51.3555154893
CP018697.1	Klebsiella  pneumoniae  strain  Kp_Goe_149832  plasmid  pKp_Goe_832-5  complete  sequence	79806	52.5875247475
CP002243.1	Candidatus  Moranella  endobia  PCIT  complete  genome	538294	43.5187834158
CP001968.1	Denitrovibrio  acetiphilus  DSM  12809  complete  genome	3222077	42.5366308751
CP017052.1	Burkholderia  pseudomallei  strain  MSHR3763  chromosome  1  complete  sequence	4056707	67.8220537002
CP017053.1	Burkholderia  pseudomallei  strain  MSHR3763  complete  sequence	3380273	67.9800122653
CP014840.1	Bacillus  subtilis  subsp.  globigii  strain  ATCC  49760  complete  genome	4175482	43.2337871412
CP016371.1	Bacillus  velezensis  strain  S3-1  complete  genome	3929772	46.4989571914
CP007633.1	Thermotoga  sp.  RQ7  complete  genome	1851618	47.0534419086
CP007769.1	Campylobacter  sp.  RM16704  complete  genome	1557536	28.4688764818
CP015108.1	Sporosarcina  ureae  strain  S204  complete  genome	3362333	41.5154596526
CP019628.1	Pseudoalteromonas  aliena  strain  EH1  complete  genome	4594697	39.0559159831
CP014948.1	Pseudomonas  aeruginosa  strain  N17-1  complete  genome	6370730	66.4146651954
CP000951.1	Synechococcus  sp.  PCC  7002  complete  genome	3008047	49.6310396746
CP000952.1	Synechococcus  sp.  PCC  7002  plasmid  pAQ1  complete  sequence	4809	49.0330630069
CP000953.1	Synechococcus  sp.  PCC  7002  plasmid  pAQ3  complete  sequence	16103	45.9417499845
CP000954.1	Synechococcus  sp.  PCC  7002  plasmid  pAQ4  complete  sequence	31972	44.1010884524
CP000955.1	Synechococcus  sp.  PCC  7002  plasmid  pAQ5  complete  sequence	38515	42.6483188368
CP000956.1	Synechococcus  sp.  PCC  7002  plasmid  pAQ6  complete  sequence	124030	45.0729662179
CP000957.1	Synechococcus  sp.  PCC  7002  plasmid  pAQ7  complete  sequence	186459	47.2677639588
CP015817.1	Staphylococcus  aureus  strain  FORC_039  complete  genome	2798022	32.8879830109
CP015818.1	Staphylococcus  aureus  strain  FORC_039  plasmid  complete  sequence	35415	30.4164901878
CP000270.1	Burkholderia  xenovorans  LB400  chromosome  1  complete  sequence	4895836	62.7558807117
CP000271.1	Burkholderia  xenovorans  LB400  chromosome  2  complete  sequence	3363523	62.8355447547
CP000272.1	Burkholderia  xenovorans  LB400  chromosome  3  complete  sequence	1471779	61.7270663598
CP008856.2	Pseudomonas  aeruginosa  strain  F23197  complete  genome	6517340	66.209128264
