ID	Description	Length	GC
CP003131.1	Mycoplasma  hyopneumoniae  168-L  complete  genome	921093	28.464986706
CP004393.1	Celeribacter  indicus  strain  P73  complete  genome	4529105	66.0082510783
CP013195.1	Prevotella  enoeca  strain  F0113  complete  genome	2861432	46.470857948
CP010818.1	Corynebacterium  ulcerans  strain  131001  complete  genome	2483321	53.3110701355
CP003555.1	Advenella  kashmirensis  WT001  complete  genome	4365995	54.8832053175
CP010471.1	Campylobacter  jejuni  strain  CJ677CC519  complete  genome	1642794	30.2903468116
CP011359.1	Edwardsiella  tarda  strain  FL95-01  complete  genome	3620701	57.3501374458
CP019619.1	Listeria  monocytogenes  strain  10-092876-1155  LM6  complete  genome	2974450	37.9821143405
CP014544.1	Zhongshania  aliphaticivorans  strain  SM2  complete  genome	4204359	50.7165063687
CP014839.1	Pandoraea  thiooxydans  strain  ATSB16  complete  genome	4464185	63.1941552601
CP015724.1	Salmonella  enterica  strain  C629  complete  genome	4791723	52.0829563812
CP015903.1	Lactococcus  lactis  subsp.  lactis  strain  UC08  complete  genome	2381741	34.9981379168
CP000359.1	Deinococcus  geothermalis  DSM  11300  complete  genome	2467205	66.6362138533
CP012136.1	Corynebacterium  pseudotuberculosis  strain  E19  complete  genome	2367956	52.097082885
CP009444.1	Francisella  philomiragia  strain  GA01-2801  complete  genome	2022507	32.5278973076
CP009224.1	Weissella  ceti  strain  WS105  complete  genome	1390397	40.7464199074
CP001619.1	Dyadobacter  fermentans  DSM  18053  complete  genome	6967790	51.544994898
CP005930.1	Escherichia  coli  APEC  IMT5155  complete  genome	4929051	50.6461182893
CP000726.1	Clostridium  botulinum  A  str.  ATCC  19397  complete  genome	3863450	28.2053346103
CP015831.1	Escherichia  coli  O157  strain  644-PT8  complete  genome	5831209	50.5170540106
CP017033.1	Campylobacter  jejuni  subsp.  jejuni  strain  MTVDSCj16  complete  genome	1785310	30.2930023357
CP018814.1	Enterobacter  cloacae  strain  AR_0002  complete  genome	4882039	55.1436602616
CP006966.1	Phaeobacter  gallaeciensis  DSM  26640  complete  genome	3776653	59.6245140869
CP014623.1	Lactobacillus  backii  strain  TMW  1.1988  complete  genome	2558858	40.8835113164
CP021529.1	Pediococcus  acidilactici  strain  SRCM101189  complete  genome	2025732	42.2378182306
CP016404.1	Escherichia  coli  strain  210221272  complete  genome	4668621	50.8678258526
CP019937.1	Ketogulonicigenium  robustum  strain  SPU_B003  complete  genome	2452467	62.290460993
CP010544.1	Mycoplasma  pneumoniae  85084  complete  genome	816404	40.0108279724
AE017244.1	Mycoplasma  hyopneumoniae  7448  complete  genome	920079	28.488858022
CP013288.1	Listeria  monocytogenes  ATCC  19117  strain  WSLC  1033  complete  genome	2950820	37.9928968897
CP011528.1	Staphylococcus  aureus  strain  RKI4  complete  genome	2725654	32.8305059997
FP565176.1	Xanthomonas  albilineans  GPE  PC73  complete  genome	3768695	62.9766006535
CP020858.1	Lactobacillus  salivarius  strain  ZLS006  complete  genome	1893327	33.3961856563
CP011179.1	Bordetella  pertussis  strain  F670  complete  genome	4103215	67.7095643294
CP017863.1	Campylobacter  jejuni  strain  IF1100  complete  genome	1744171	30.2294901131
AE004439.1	Pasteurella  multocida  subsp.  multocida  str.  Pm70  complete  genome	2257487	40.4048838376
CP020450.1	Streptococcus  gordonii  strain  FDAARGOS_257  complete  genome	2222466	40.4185260877
CP012390.1	Corynebacteriales  bacterium  X1698  complete  genome	1915154	58.611735662
CP010196.1	Escherichia  coli  strain  M9  complete  genome	5145749	50.5153282836
CP016761.1	Fictibacillus  arsenicus  strain  G25-54  complete  genome	4055461	39.676105873
AE017042.1	Yersinia  pestis  biovar  Microtus  str.  91001  complete  genome	4595065	47.6500767671
CP017080.1	Bacillus  muralis  strain  G25-68  complete  genome	4919373	42.3791405937
CP009351.1	Bacillus  thuringiensis  HD1002  complete  genome	5491311	35.2506896805
CP013871.1	Bordetella  pertussis  strain  F657  complete  genome	4104234	67.7086394197
CP017656.1	Acinetobacter  baumannii  strain  KAB08  complete  genome	3973763	39.0350657551
CP006245.1	Pseudomonas  aeruginosa  RP73  complete  genome	6342034	66.4610596537
CP011095.1	Corynebacterium  ulcerans  strain  131002  complete  genome	2434569	53.3764703321
BX248353.1	Corynebacterium  diphtheriae  NCTC  13129  complete  genome	2488635	53.4785133216
CP009268.1	Clostridium  pasteurianum  DSM  525  =  ATCC  6013  complete  genome	4352101	29.9365524835
CP013630.1	Rhizobium  sp.  N324  complete  genome	4640005	61.7135326363
BA000022.2	Synechocystis  sp.  PCC  6803  DNA  complete  genome	3573470	47.7202551022
CP015068.2	Elizabethkingia  anophelis  strain  CSID_3015183681  complete  genome	3931222	35.7648334284
CP006619.1	Mannheimia  haemolytica  USMARC_2286  complete  genome	2658507	41.0629349481
CP004360.1	Gluconacetobacter  xylinus  E25  complete  genome	3447725	62.6421770878
CP000962.1	Clostridium  botulinum  A3  str.  Loch  Maree  complete  genome	3992906	28.310859309
CP016561.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  A3ES40  complete  genome	4751226	52.191834276
CP000435.1	Synechococcus  sp.  CC9311  complete  genome	2606748	52.4473405178
CP015769.1	Bordetella  pertussis  strain  VA-145  complete  genome	4116920	67.7063192872
CP003077.1	Corynebacterium  pseudotuberculosis  316  complete  genome	2310415	52.1492459147
CT971583.1	Synechococcus  WH7803  complete  genome  sequence	2366980	60.2360391723
CP020690.1	Mycoplasma  pneumoniae  strain  FH-tet-R  complete  genome	816378	40.0073250382
CP014954.1	Mycobacterium  abscessus  strain  FLAC008  complete  genome	5166100	64.1380344941
CP001684.1	Slackia  heliotrinireducens  DSM  20476  complete  genome	3165038	60.2115993552
CP000542.1	Verminephrobacter  eiseniae  EF01-2  complete  genome	5566749	65.2790883871
CP015189.1	Corynebacterium  pseudotuberculosis  strain  43  complete  genome	2365075	52.0980518588
CP013137.1	Staphylococcus  aureus  strain  XQ  complete  genome	2803594	32.8144160674
CP003967.2	Acinetobacter  baumannii  D1279779  complete  genome	3704284	38.9954441938
FN995097.1	Neisseria  lactamica  020-06  complete  genome	2220606	52.2750096145
CP016014.1	Salmonella  enterica  subsp.  enterica  serovar  Newport  strain  CFSAN003387  complete  genome	4746969	52.1825400587
CP010845.1	Bordetella  pertussis  strain  H561  complete  genome	4073006	67.726342657
CP014207.1	Pantoea  ananatis  strain  R100  complete  genome	4526803	53.7299944354
CP013861.1	Pseudomonas  fragi  strain  P121  complete  genome	5101809	58.6330064493
CP009761.1	Parvimonas  micra  strain  KCOM  1535  complete  genome	1627009	28.6134250026
CP021528.1	Lactobacillus  plantarum  subsp.  plantarum  isolate  SRCM100434  complete  genome	3223596	44.5991991552
CP015516.1	Enterococcus  hirae  strain  R17  complete  genome	2886481	36.9573193103
CP018788.1	Campylobacter  sp.  NCTC  13003  complete  genome	1593985	33.6392124142
CP007204.1	Riemerella  anatipestifer  Yb2  complete  genome	2184066	35.0059476225
CP000580.1	Mycobacterium  sp.  JLS  complete  genome	6048425	68.3564233664
CP001928.1	Waddlia  chondrophila  WSU  86-1044  complete  genome	2116312	43.7801704097
CP002881.1	Pseudomonas  stutzeri  strain  CGMCC  1.1803  complete  genome	4547930	63.92842458
CP003342.1	Rickettsia  rhipicephali  str.  3-7-female6-CWPP  complete  genome	1290368	32.4056393215
CP018295.1	Bacillus  subtilis  strain  J-5  complete  genome	4117900	46.111634571
CP017342.1	Mycoplasma  pneumoniae  strain  CO3  complete  genome	818772	39.9738877245
AM039952.1	Xanthomonas  campestris  pv.  vesicatoria  complete  genome	5178466	64.7483443939
CP011859.1	Riemerella  anatipestifer  strain  HXb2  complete  genome	2425237	34.9684999858
CP001978.1	Marinobacter  adhaerens  HP15  complete  genome	4421911	57.1400238494
AP008981.1	Orientia  tsutsugamushi  str.  Ikeda  DNA  complete  genome	2008987	30.5137863013
AP006840.1	Symbiobacterium  thermophilum  IAM  14863  DNA  complete  genome	3566135	68.6684043089
AP010904.1	Desulfovibrio  magneticus  RS-1  DNA  complete  genome	5248049	62.7694215508
CP011004.1	Listeria  monocytogenes  strain  N2306  complete  genome	2911639	38.0630291049
CP007483.2	Salmonella  enterica  subsp.  enterica  serovar  Anatum  str.  USDA-ARS-USMARC-1175  complete  genome	4731596	52.1696695999
CP002824.1	Enterobacter  aerogenes  KCTC  2190  complete  genome	5280350	54.8470840001
CP006574.1	Mannheimia  haemolytica  D174  complete  genome	2702201	41.0745166625
AP011149.1	Acetobacter  pasteurianus  IFO  3283-26  DNA  complete  genome	2907309	53.0376028141
CP015079.1	Nocardioides  dokdonensis  FR1436  complete  genome	4376707	72.2558535447
CP002876.1	Nitrosomonas  sp.  Is79A3  complete  genome	3783444	45.443067216
CP011216.1	Bacterium  GW2011_GWA1_50_15  complete  genome	602646	51.8291003342
CP018808.1	Histophilus  somni  strain  USDA-ARS-USMARC-63374  complete  genome	2183430	37.3867263892
CP014017.1	Serratia  liquefaciens  strain  FDAARGOS_125  complete  genome	5284595	55.3299354066
CP010440.1	Escherichia  coli  K-12  strain  ER3476  complete  genome	4621164	50.7889787075
CP015399.2	Lachnoclostridium  sp.  YL32  complete  genome	7225339	48.1461977078
CP013922.1	Staphylococcus  xylosus  strain  S170  complete  genome	2910005	32.9743076043
CP019903.1	Escherichia  coli  strain  MDR_56  complete  genome	4978170	50.817328456
CP014065.1	Achromobacter  xylosoxidans  strain  FDAARGOS_162  complete  genome	6545536	67.5567287385
CP009230.1	Aggregatibacter  aphrophilus  NJ8700  complete  genome	2313256	42.2306048271
CP003504.1	Enterococcus  hirae  ATCC  9790  complete  genome	2827741	36.9368340311
CP000158.1	Hyphomonas  neptunium  ATCC  15444  complete  genome	3705021	61.9302832562
CP018202.1	Pseudomonas  syringae  pv.  actinidiae  ICMP  9853  complete  genome	6439609	58.6735002079
CP001828.1	Legionella  pneumophila  2300/99  Alcoy  complete  genome	3516334	38.3775830169
CP020805.1	Bacillus  velezensis  strain  9D-6  complete  genome	3963726	46.3733618318
CP000551.1	Prochlorococcus  marinus  str.  AS9601  complete  genome	1669886	31.3215393147
CP006729.2	Campylobacter  jejuni  subsp.  jejuni  00-2425  complete  genome	1718982	30.505496858
CP012140.1	Shigella  flexneri  4c  strain  1205  complete  genome	4683636	50.8426786369
CP013226.1	Salmonella  enterica  subsp.  enterica  serovar  Anatum  strain  GT-38  complete  genome	4830607	52.230082058
CP002976.1	Phaeobacter  inhibens  DSM  17395  complete  genome	3821831	59.8412645666
CP012159.1	Chondromyces  crocatus  strain  Cm  c5  complete  genome	11388132	68.7090999648
CP019389.1	Seonamhaeicola  sp.  S2-3  complete  genome	3752836	32.2622411424
CP015900.1	Lactococcus  lactis  subsp.  cremoris  strain  JM2  complete  genome	2373708	35.7973685053
CP001682.1	Cryptobacterium  curtum  DSM  15641  complete  genome	1617804	50.9115442909
AP006618.1	Nocardia  farcinica  IFM  10152  DNA  complete  genome	6021225	70.8334267529
CP014791.1	Staphylococcus  aureus  strain  MCRF184  complete  genome	2664662	32.909277049
CP000009.1	Gluconobacter  oxydans  621H  complete  genome	2702173	61.0722185441
CP013651.1	Streptococcus  sp.  A12  complete  genome	1874337	42.2122062361
HG794546.1	Magnetospirillum  gryphiswaldense  MSR-1  v2  complete  genome	4365796	63.2849771267
HF937208.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  DT104  main  chromosome  complete  genome	4933631	52.1133623492
CP014267.1	Mycoplasma  pneumoniae  strain  C267  complete  genome	816498	40.0068340645
CP007158.1	Bordetella  holmesii  H558  complete  genome	3696428	62.6895208022
CP001071.1	Akkermansia  muciniphila  ATCC  BAA-835  complete  genome	2664102	55.7623544444
CP010191.1	Escherichia  coli  strain  M8  complete  genome	4803944	50.7746967908
CP000713.1	Psychrobacter  sp.  PRwf-1  complete  genome	2978976	44.8748831813
CP009117.1	Borrelia  valaisiana  Tom4006  complete  genome	912160	28.1228074022
CP019117.1	Staphylococcus  aureus  strain  SJTUF_J27  complete  genome	2804759	32.9127386702
CP009108.1	Bacillus  pumilus  strain  GR-8  complete  genome	3674849	41.4243959412
CP001196.1	Oligotropha  carboxidovorans  OM5  strain  OM5  complete  genome	3745629	62.3994795
CP010519.1	Streptomyces  albus  strain  DSM  41398  complete  genome	8384669	72.6443226322
CP011373.1	Nonlabens  sp.  MIC269  complete  genome	2884293	35.4514260514
CP019445.1	Kosakonia  cowanii  strain  888-76  complete  genome	4646998	56.2873924198
CP011368.1	Mycoplasma  canis  strain  LV  complete  genome	968791	27.0133599507
CP001683.1	Saccharomonospora  viridis  DSM  43017  complete  genome	4308349	67.3151362622
CP015183.1	Corynebacterium  pseudotuberculosis  strain  32  complete  genome	2403533	52.0805830417
CP002401.1	Chlamydia  trachomatis  A2497  complete  genome	1044326	41.3039606406
CP011787.1	Candidatus  Baumannia  cicadellinicola  strain  B-GSS  complete  genome	632672	31.6345594558
CP010014.1	Bacillus  sp.  YP1  complete  genome	4070380	43.8113886173
CP011184.1	Bordetella  pertussis  strain  H579  complete  genome	4109506	67.7035877305
CP013704.1	Borrelia  anserina  Es  complete  genome	906833	29.4886710122
CP021524.1	Acetobacter  pasteurianus  subsp.  ascendens  strain  SRCM101447  complete  genome	2901846	52.2530485767
CP013673.1	Bifidobacterium  longum  strain  35624  complete  genome	2264056	60.0040370026
CP000728.1	Clostridium  botulinum  F  str.  Langeland  complete  genome	3995387	28.3088972357
CP003747.1	Bacillus  cereus  FRI-35  complete  genome	5083176	35.6007543315
CP013653.1	Paenibacillus  sp.  32O-W  complete  genome	5375858	56.3359932498
CP000950.1	Yersinia  pseudotuberculosis  YPIII  complete  genome	4689441	47.530377288
CP011261.1	Mycoplasma  mycoides  subsp.  mycoides  strain  Ben50  complete  genome	1161055	23.9591578349
CP002252.1	Methylovorus  sp.  MP688  complete  genome	2862391	55.4380586021
CP007804.2	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  strain  VNP20009  complete  genome	4763557	52.1958486064
CP003587.1	Gloeobacter  kilaueensis  JS1  complete  genome	4724791	60.5368152792
CP019894.1	Neisseria  lactamica  strain  Y92-1009  complete  genome	2146723	52.3391699814
CP017457.1	Legionella  pneumophila  subsp.  fraseri  strain  Detroit-1  complete  genome	3515377	38.3986980628
CP014539.1	Acinetobacter  baumannii  strain  XH859  complete  genome	3977071	39.0825559815
BX293980.2	Mycoplasma  mycoides  subsp.  mycoides  SC  str.  PG1  complete  genome	1211703	23.9656087342
CP003666.1	Prevotella  sp.  oral  taxon  299  str.  F0039  complete  genome	709850	37.9512573079
CP001727.1	Alicyclobacillus  acidocaldarius  subsp.  acidocaldarius  DSM  446  complete  genome	3018755	62.3346048288
CP020463.1	Staphylococcus  epidermidis  strain  1457  complete  genome	2454929	32.2736013954
CP006784.1	Escherichia  coli  JJ1886  complete  genome	5129938	50.7907113107
BX571656.1	Wolinella  succinogenes  DSM  1740  complete  genome	2110355	48.4580082498
AP007209.1	Bacillus  cereus  NC7401  genomic  DNA  complete  genome	5221581	35.5937406697
CP002924.1	Corynebacterium  pseudotuberculosis  PAT10  complete  genome	2335323	52.1881555571
CP007044.2	Chania  multitudinisentens  RB-25  complete  genome	5488183	50.8788063372
CP021335.1	Escherichia  coli  strain  95JB1  complete  genome	5347911	50.6039648005
CP003340.1	Rickettsia  montanensis  str.  OSU  85-930  complete  genome	1279798	32.5718589965
CP015382.1	Klebsiella  pneumoniae  strain  CN1  complete  genome	5237856	57.4892093253
CP009607.1	Francisella  tularensis  subsp.  novicida  D9876  complete  genome	1870206	32.478293835
CP016877.1	Streptococcus  thermophilus  strain  KLDS  3.1003  complete  genome	1899956	38.9245329892
CP019725.1	Xanthomonas  perforans  91-118  complete  genome	4898349	65.0007992489
CP012720.1	Bacillus  anthracis  strain  PR01  complete  genome	5228656	35.3793976884
CP008897.1	Enterobacter  cloacae  ECNIH3  complete  genome	4633407	55.1819643731
FM211187.1	Streptococcus  pneumoniae  ATCC  700669  complete  genome	2221315	39.4885912174
CP000050.1	Xanthomonas  campestris  pv.  campestris  str.  8004  complete  genome	5148708	64.9570338811
CP018695.1	Klebsiella  pneumoniae  strain  Kp_Goe_149832  complete  genome	5373057	57.3601955088
CP002243.1	Candidatus  Moranella  endobia  PCIT  complete  genome	538294	43.5187834158
CP001968.1	Denitrovibrio  acetiphilus  DSM  12809  complete  genome	3222077	42.5366308751
CP014840.1	Bacillus  subtilis  subsp.  globigii  strain  ATCC  49760  complete  genome	4175482	43.2337871412
CP016371.1	Bacillus  velezensis  strain  S3-1  complete  genome	3929772	46.4989571914
CP007633.1	Thermotoga  sp.  RQ7  complete  genome	1851618	47.0534419086
CP007769.1	Campylobacter  sp.  RM16704  complete  genome	1557536	28.4688764818
CP015108.1	Sporosarcina  ureae  strain  S204  complete  genome	3362333	41.5154596526
CP019628.1	Pseudoalteromonas  aliena  strain  EH1  complete  genome	4594697	39.0559159831
