ID	Description	Length	GC
CP011604.1	Citrobacter  freundii  strain  CAV1321  plasmid  pCAV1321-3223  complete  sequence	3223	56.3450201675
CP011605.1	Citrobacter  freundii  strain  CAV1321  plasmid  pCAV1321-3820  complete  sequence	3820	52.0942408377
CP011606.1	Citrobacter  freundii  strain  CAV1321  plasmid  pCAV1321-4310  complete  sequence	4310	54.686774942
CP011607.1	Citrobacter  freundii  strain  CAV1321  plasmid  pCAV1321-4938  complete  sequence	4938	51.4175779668
CP011609.1	Citrobacter  freundii  strain  CAV1321  plasmid  pCAV1321-71  complete  sequence	70610	52.3112873531
CP011611.1	Citrobacter  freundii  strain  CAV1321  plasmid  pKPC_CAV1321-244  complete  sequence	243709	48.0934228937
CP011608.1	Citrobacter  freundii  strain  CAV1321  plasmid  pKPC_CAV1321-45  complete  sequence	44846	48.4168041743
CP017955.1	Lactobacillus  plantarum  strain  C410L1  plasmid  unnamed1  complete  sequence	73978	41.4731406634
CP017956.1	Lactobacillus  plantarum  strain  C410L1  plasmid  unnamed2  complete  sequence	71134	42.5267804425
CP017957.1	Lactobacillus  plantarum  strain  C410L1  plasmid  unnamed3  complete  sequence	30542	45.7992272936
CP017958.1	Lactobacillus  plantarum  strain  C410L1  plasmid  unnamed4  complete  sequence	34572	40.0584287863
CP017959.1	Lactobacillus  plantarum  strain  C410L1  plasmid  unnamed5  complete  sequence	56791	35.9652057544
CP017960.1	Lactobacillus  plantarum  strain  C410L1  plasmid  unnamed6  complete  sequence	27987	36.4133347626
CP020558.1	Paenibacillus  larvae  subsp.  pulvifaciens  strain  SAG  10367  plasmid  pPLP3  complete  sequence	128414	32.3671873783
CP008987.1	Xanthomonas  citri  subsp.  citri  strain  UI7  plasmid  pXAC33  complete  sequence	33703	61.8609619322
CP008988.1	Xanthomonas  citri  subsp.  citri  strain  UI7  plasmid  pXAC64  complete  sequence	64920	61.3924830561
CP018385.1	Burkholderia  pseudomallei  strain  2008724860  plasmid  p1  complete  sequence	297875	60.9527486362
CP010220.1	Escherichia  coli  strain  M18  plasmid  A  complete  sequence	57582	42.0947518322
CP003270.1	Synechocystis  sp.  PCC  6803  plasmid  pCA2.4_M  complete  sequence	2378	42.1783010934
CP003271.1	Synechocystis  sp.  PCC  6803  plasmid  pCB2.4_M  complete  sequence	2345	42.6865671642
CP003272.1	Synechocystis  sp.  PCC  6803  plasmid  pCC5.2_M  complete  sequence	5214	46.8738013042
CP003267.1	Synechocystis  sp.  PCC  6803  plasmid  pSYSA_M  complete  sequence	100749	44.3537901121
CP003268.1	Synechocystis  sp.  PCC  6803  plasmid  pSYSG_M  complete  sequence	44343	48.6187222335
CP003266.1	Synechocystis  sp.  PCC  6803  plasmid  pSYSM_M  complete  sequence	118712	43.0554619584
CP003269.1	Synechocystis  sp.  PCC  6803  plasmid  pSYSX_M  complete  sequence	106004	42.7153692313
HE579062.1	Staphylococcus  aureus  subsp.  aureus  ST228  plasmid  pI2T2  complete  sequence  isolate  10497	30854	32.1384585467
CP017963.1	Virgibacillus  halodenitrificans  strain  PDB-F2  plasmid  unnamed1  complete  sequence	47824	31.7978420877
CP013538.1	Rhizobium  phaseoli  strain  R630  plasmid  pRphaR630a  complete  sequence	344843	61.8437955823
CP013539.1	Rhizobium  phaseoli  strain  R630  plasmid  pRphaR630b  complete  sequence	421824	62.2532146108
CP013540.1	Rhizobium  phaseoli  strain  R630  plasmid  pRphaR630c  complete  sequence	442592	58.0353915118
CP013541.1	Rhizobium  phaseoli  strain  R630  plasmid  pRphaR630d  complete  sequence	1144409	60.9174691915
CP006919.1	Klebsiella  pneumoniae  30684/NJST258_2  plasmid  pNJST258C2  complete  sequence	25284	56.6919791172
CP006922.1	Klebsiella  pneumoniae  30684/NJST258_2  plasmid  pNJST258C1  complete  sequence	86232	54.5667501624
CP006921.1	Klebsiella  pneumoniae  30684/NJST258_2  plasmid  pNJST258C3  complete  sequence	12399	49.3588192596
CP012276.1	Pediococcus  damnosus  strain  TMW  2.1533  plasmid  pL21533-1  complete  sequence	56551	40.3971636222
CP012277.1	Pediococcus  damnosus  strain  TMW  2.1533  plasmid  pL21533-2  complete  sequence	19671	40.4656601088
CP012278.1	Pediococcus  damnosus  strain  TMW  2.1533  plasmid  pL21533-3  complete  sequence	61853	39.7943511228
CP012279.1	Pediococcus  damnosus  strain  TMW  2.1533  plasmid  pL21533-4  complete  sequence	38024	38.7676204502
CP012280.1	Pediococcus  damnosus  strain  TMW  2.1533  plasmid  pL21533-5  complete  sequence	25485	42.8801255641
CP012281.1	Pediococcus  damnosus  strain  TMW  2.1533  plasmid  pL21533-6  complete  sequence	14075	37.3143872114
CP012282.1	Pediococcus  damnosus  strain  TMW  2.1533  plasmid  pL21533-7  complete  sequence	39658	41.7141560341
CP011658.1	Enterobacter  hormaechei  strain  CAV1176  plasmid  pCAV1176-3223  complete  sequence	3223	56.2829661806
CP011659.1	Enterobacter  hormaechei  strain  CAV1176  plasmid  pCAV1176-34  complete  sequence	33610	44.28146385
CP011661.1	Enterobacter  hormaechei  strain  CAV1176  plasmid  pKPC_CAV1176  complete  sequence	90452	56.9860257374
CP009155.1	Burkholderia  sp.  TSV202  plasmid  1  complete  sequence	271168	60.4473979231
CP009154.1	Burkholderia  sp.  TSV202  plasmid  2  complete  sequence	47098	61.9346893711
CP016626.1	Escherichia  coli  O157:H7  strain  FRIK944  plasmid  p0157  complete  sequence	95598	48.0407539907
CP003420.1	Helicobacter  pylori  XZ274  plasmid  pXZ274  complete  sequence	22406	31.7816656253
CP014597.1	Yangia  sp.  CCB-MM3  plasmid  unnamed1  complete  sequence	315806	58.2813499427
CP014598.1	Yangia  sp.  CCB-MM3  plasmid  unnamed2  complete  sequence	274486	65.4117149873
CP014599.1	Yangia  sp.  CCB-MM3  plasmid  unnamed3  complete  sequence	280527	65.2343624678
CP014600.1	Yangia  sp.  CCB-MM3  plasmid  unnamed4  complete  sequence	222528	65.2277466206
CP014601.1	Yangia  sp.  CCB-MM3  plasmid  unnamed5  complete  sequence	54364	56.4932676036
CP018767.1	Staphylococcus  aureus  subsp.  aureus  strain  UCI62  plasmid  pUCI62  complete  sequence	26856	30.5853440572
AF538868.1	Bifidobacterium  longum  DJO10A  plasmid  pDOJH10L  complete  sequence	10073	62.1761143651
AF538869.1	Bifidobacterium  longum  DJO10A  plasmid  pDOJH10S  complete  sequence	3661	66.1841027042
CP009939.1	Bacillus  cereus  strain  03BB87  plasmid  pBCN  complete  sequence	52166	36.4796994211
CP009940.1	Bacillus  cereus  strain  03BB87  plasmid  pBCX01  complete  sequence	209381	31.7211208276
CP001360.1	Brachyspira  hyodysenteriae  WA1  plasmid  pBHWA1  complete  sequence	35940	21.8224819143
CP011128.1	Dehalococcoides  mccartyi  strain  11a5  plasmid  pDhc6  complete  sequence	5939	40.4108435764
CP014891.1	Lactobacillus  backii  strain  TMW  1.1992  plasmid  pL11992-1  complete  sequence	55942	40.851238783
CP014892.1	Lactobacillus  backii  strain  TMW  1.1992  plasmid  pL11992-2  complete  sequence	43159	38.5087698974
CP014893.1	Lactobacillus  backii  strain  TMW  1.1992  plasmid  pL11992-3  complete  sequence	49694	39.5057753451
CP014894.1	Lactobacillus  backii  strain  TMW  1.1992  plasmid  pL11992-4  complete  sequence	33159	39.8172441871
CP014895.1	Lactobacillus  backii  strain  TMW  1.1992  plasmid  pL11992-5  complete  sequence	23187	43.9125371976
CP014896.1	Lactobacillus  backii  strain  TMW  1.1992  plasmid  pL11992-6  complete  sequence	15332	37.0206104879
CP014897.1	Lactobacillus  backii  strain  TMW  1.1992  plasmid  pL11992-7  complete  sequence	11987	39.0422958205
CP018848.1	Xanthomonas  citri  subsp.  citri  strain  LL074-4  plasmid  pLL074-4.1  complete  sequence	220688	59.2311317335
CP018849.1	Xanthomonas  citri  subsp.  citri  strain  LL074-4  plasmid  pLL074-4.2  complete  sequence	92708	61.3970746861
CP001342.1	Arthrobacter  chlorophenolicus  A6  plasmid  pACHL01  complete  sequence	426858	64.3729296394
CP001343.1	Arthrobacter  chlorophenolicus  A6  plasmid  pACHL02  complete  sequence	158475	61.3181889888
CP014142.1	Thermus  parvatiensis  strain  RL  plasmid  pTP143  complete  sequence	143277	68.4080487447
CP003816.1	Chlamydia  psittaci  NJ1  plasmid  pcpNJ1  complete  sequence	7552	32.7992584746
CP018678.1	Acinetobacter  baumannii  strain  LAC4  plasmid  pALAC4-1  complete  sequence	8006	31.9885086185
CP018679.1	Acinetobacter  baumannii  strain  LAC4  plasmid  pALAC4-2  complete  sequence	6078	39.2563343205
CP014745.1	Campylobacter  jejuni  strain  OD267  plasmid  pCJDM67  L  complete  sequence	116883	26.9149491372
CP014746.1	Campylobacter  jejuni  strain  OD267  plasmid  pCJDM67  S  complete  sequence	36602	26.0723457735
CP009457.1	Yersinia  enterocolitica  strain  FORC-002  plasmid  complete  sequence	101782	42.5861154232
CP015777.1	Bacillus  anthracis  strain  Tangail-1  plasmid  pXO1  complete  sequence	181677	32.5297093193
CP015778.1	Bacillus  anthracis  strain  Tangail-1  plasmid  pXO2  complete  sequence	94830	33.0454497522
CP011506.1	Burkholderia  pyrrocinia  strain  DSM  10685  plasmid  p2327  complete  sequence	113484	62.3180360227
CP002492.1	Enterococcus  faecalis  62  plasmid  EF62pA  complete  sequence	5143	36.807310908
CP002493.1	Enterococcus  faecalis  62  plasmid  EF62pB  complete  sequence	51104	34.9992172824
CP002494.1	Enterococcus  faecalis  62  plasmid  EF62pC  complete  sequence	55393	34.6957196758
CP002495.1	Enterococcus  phage  EF62phi  complete  genome	30505	32.656941485
CP010126.1	Escherichia  coli  strain  C8  plasmid  A  complete  genome	143617	48.1809256564
CP010127.1	Escherichia  coli  strain  C8  plasmid  B  complete  genome	42655	39.8898136209
CP010128.1	Escherichia  coli  strain  C8  plasmid  C  complete  genome	7982	47.4066649962
CP006570.1	Sodalis  praecaptivus  strain  HS1  plasmid  pHS1  complete  sequence	449897	53.2157360463
CP013518.1	Rhizobium  sp.  N113  plasmid  pRspN113a  complete  sequence	315151	61.68566814
CP013519.1	Rhizobium  sp.  N113  plasmid  pRspN113b  complete  sequence	435821	57.8007943628
CP013520.1	Rhizobium  sp.  N113  plasmid  pRspN113c  complete  sequence	501077	61.8569601079
CP013521.1	Rhizobium  sp.  N113  plasmid  pRspN113d  complete  sequence	755598	60.9645605203
CP018075.1	Streptomyces  venezuelae  strain  NRRL  B-65442  plasmid  complete  sequence	158122	70.0579299528
CP018708.1	Klebsiella  pneumoniae  strain  Kp_Goe_827026  plasmid  pKp_Goe_026-1  complete  sequence	246756	45.1174439527
CP018710.1	Klebsiella  pneumoniae  strain  Kp_Goe_827026  plasmid  pKp_Goe_026-2  complete  sequence	96073	53.1397999438
CP018712.1	Klebsiella  pneumoniae  strain  Kp_Goe_827026  plasmid  pKp_Goe_026-3  complete  sequence	63583	51.2212383813
CP018711.1	Klebsiella  pneumoniae  strain  Kp_Goe_827026  plasmid  pKp_Goe_026-4  complete  sequence	61009	51.3563572588
CP018709.1	Klebsiella  pneumoniae  strain  Kp_Goe_827026  plasmid  pKp_Goe_026-5  complete  sequence	73019	52.5493364741
CP003201.1	Borrelia  garinii  BgVir  plasmid  cp26  complete  sequence	27111	25.9341226808
CP003202.1	Borrelia  garinii  BgVir  plasmid  lp54  complete  sequence	61166	26.7517902102
CP009126.1	Pectobacterium  atrosepticum  strain  21A  plasmid  pPA21A  complete  sequence	32444	47.0009863149
CP010138.1	Escherichia  coli  strain  D2  plasmid  A  complete  genome	83922	52.7287242916
CP010139.1	Escherichia  coli  strain  D2  plasmid  B  complete  genome	27342	44.6785165679
CP013615.1	Clostridium  perfringens  strain  JP838  plasmid  pJFP838A  complete  sequence	404393	24.7439990306
CP013040.1	Clostridium  perfringens  strain  JP838  plasmid  pJFP838C  complete  sequence	72750	25.3979381443
CP013039.1	Clostridium  perfringens  strain  JP838  plasmid  pJFP838D  complete  sequence	48597	26.5983496924
CP013038.1	Clostridium  perfringens  strain  JP838  plasmid  pJFP838E  complete  sequence	14657	27.6659616565
CP018110.1	Escherichia  coli  strain  MRSN346595  plasmid  pMRSN346595_120.3  complete  sequence	120326	51.2981400529
CP018114.1	Escherichia  coli  strain  MRSN346595  plasmid  pMRSN346595_5.3  complete  sequence	5310	51.1299435028
CP018113.1	Escherichia  coli  strain  MRSN346595  plasmid  pMRSN346595_62.2  complete  sequence	62157	52.2515565423
CP018112.1	Escherichia  coli  strain  MRSN346595  plasmid  pMRSN346595_64.5  complete  sequence	64467	42.8234600648
CP018111.1	Escherichia  coli  strain  MRSN346595  plasmid  pMRSN346595_67.9  complete  sequence	67946	51.3540164248
CP018053.1	Chlamydia  trachomatis  strain  QH111L  plasmid  pQH111L  complete  sequence	7503	36.2788218046
CP002411.1	Clostridium  botulinum  BKT015925  plasmid  p1BKT015925  complete  sequence	203287	26.4537328998
CP002412.1	Clostridium  botulinum  BKT015925  plasmid  p2BKT015925  complete  sequence	98732	26.1364096747
CP002413.1	Clostridium  botulinum  BKT015925  plasmid  p3BKT015925  complete  sequence	80365	26.8002239781
CP002414.1	Clostridium  botulinum  BKT015925  plasmid  p4BKT015925  complete  sequence	39648	28.0972558515
CP002415.1	Clostridium  botulinum  BKT015925  plasmid  p5BKT015925  complete  sequence	12403	26.2517132952
CP010222.1	Escherichia  coli  strain  M19  plasmid  A  complete  sequence	146552	49.0726840985
CP010223.1	Escherichia  coli  strain  M19  plasmid  B  complete  sequence	61063	51.9266986555
CP010224.1	Escherichia  coli  strain  M19  plasmid  C  complete  sequence	6039	45.1564828614
CP010225.1	Escherichia  coli  strain  M19  plasmid  D  complete  sequence	11321	48.1229573359
CP011833.1	Geobacillus  sp.  12AMOR1  plasmid  pGARCT  complete  sequence	32689	47.0953531769
CP015116.1	Ralstonia  solanacearum  strain  EP1  plasmid  complete  sequence	2093441	66.9437065578
CP015811.1	Microbacterium  chocolatum  strain  SIT  101  plasmid  1  complete  sequence	19063	69.5430939516
CP015812.1	Microbacterium  chocolatum  strain  SIT  101  plasmid  2  complete  sequence	17534	68.7236226759
CP015813.1	Microbacterium  chocolatum  strain  SIT  101  plasmid  3  complete  sequence	14131	69.5775245913
CP008958.1	Escherichia  coli  O157:H7  str.  EDL933  plasmid  complete  sequence	92076	47.6367348712
CP012007.1	Acinetobacter  baumannii  Ab04-mff  plasmid  pAB04-1  complete  sequence	169023	39.5543801731
CP012008.1	Acinetobacter  baumannii  Ab04-mff  plasmid  pAB04-2  complete  sequence	87569	34.0223138325
CP001093.1	Actinobacillus  pleuropneumoniae  serovar  7  str.  AP76  plasmid  ABB7_B  complete  sequence	4236	48.0878186969
CP001094.1	Actinobacillus  pleuropneumoniae  serovar  7  str.  AP76  plasmid  APP7_A  complete  sequence	5685	41.5127528584
CP001092.1	Actinobacillus  pleuropneumoniae  serovar  7  str.  AP76  plasmid  APP7_C  complete  sequence	3533	41.7209170676
CP013345.1	Sphingopyxis  macrogoltabida  strain  203N  plasmid  unnamed1  complete  sequence	421025	62.717653346
CP013346.1	Sphingopyxis  macrogoltabida  strain  203N  plasmid  unnamed2  complete  sequence	151240	60.9322930442
CP017850.1	Klebsiella  variicola  strain  GJ2  plasmid  pKPGJ-2a  complete  sequence	108965	55.2149772863
CP017851.1	Klebsiella  variicola  strain  GJ2  plasmid  pKPGJ-2b  complete  sequence	92232	51.2295081967
CP017852.1	Klebsiella  variicola  strain  GJ2  plasmid  pKPGJ-2c  complete  sequence	66447	54.127349617
CP017853.1	Klebsiella  variicola  strain  GJ2  plasmid  pKPGJ-2d  complete  sequence	58666	51.6602461392
CP015221.1	Rhodococcus  sp.  PBTS2  plasmid  unnamed1  complete  sequence	137595	64.7240088666
CP019019.1	Escherichia  coli  strain  Ecol_244  plasmid  pEC244_1  complete  sequence	199671	45.4943381863
CP019018.1	Escherichia  coli  strain  Ecol_244  plasmid  pEC244_2  complete  sequence	158911	49.7303522097
CP019016.1	Escherichia  coli  strain  Ecol_244  plasmid  pEC244_4  complete  sequence	37756	41.1643182541
CP019017.1	Escherichia  coli  strain  Ecol_244  plasmid  pEC244_KPC  complete  sequence	73464	54.7288467821
CP018251.1	Escherichia  coli  strain  10671  plasmid  pO157  complete  sequence	91789	47.9142380895
CP014177.1	Bacillus  anthracis  strain  Stendal  plasmid  pXO1  complete  sequence	181677	32.5291588919
CP014178.1	Bacillus  anthracis  strain  Stendal  plasmid  pXO2  complete  sequence	94830	33.043340715
CP002462.1	Lactobacillus  sanfranciscensis  TMW  1.1304  plasmid  pLS1  complete  sequence	58739	37.6189584433
CP002463.1	Lactobacillus  sanfranciscensis  TMW  1.1304  plasmid  pLS2  complete  sequence	18715	36.1154154422
CP012161.1	Octadecabacter  temperatus  strain  SB1  plasmid  OSB_p1  complete  sequence	31560	51.1755386565
CP012644.1	Rufibacter  tibetensis  strain  1351  plasmid  1  complete  sequence	235438	49.7655433702
CP012645.1	Rufibacter  tibetensis  strain  1351  plasmid  2  complete  sequence	12516	47.6829658038
CP009837.1	Yersinia  enterocolitica  strain  2516-87  plasmid  pCD  complete  sequence	69701	44.2059654811
CP014059.1	Achromobacter  xylosoxidans  strain  FDAARGOS_147  plasmid  complete  sequence	21968	65.0764748725
CP015070.1	Escherichia  coli  strain  Ecol_743  plasmid  pEC743_1  complete  sequence	111851	50.8667781245
CP015072.1	Escherichia  coli  strain  Ecol_743  plasmid  pEC743_3  complete  sequence	65196	51.3375053684
CP015073.1	Escherichia  coli  strain  Ecol_743  plasmid  pEC743_4  complete  sequence	37000	61.7
CP015071.1	Escherichia  coli  strain  Ecol_743  plasmid  pEC743_OXA48  complete  sequence	69471	50.930604137
CP011600.1	Kluyvera  intermedia  strain  CAV1151  plasmid  pCAV1151-215  complete  sequence	215092	53.0930950477
CP011601.1	Kluyvera  intermedia  strain  CAV1151  plasmid  pCAV1151-296  complete  sequence	295619	47.2040024491
CP011599.1	Kluyvera  intermedia  strain  CAV1151  plasmid  pCAV1151-83  complete  sequence	82986	53.6897789989
CP011598.1	Kluyvera  intermedia  strain  CAV1151  plasmid  pKPC_CAV1151  complete  sequence	43621	48.2726209853
CP001893.1	Pantoea  vagans  C9-1  plasmid  pPag1  complete  sequence	167983	52.957144473
CP001894.1	Pantoea  vagans  C9-1  plasmid  pPag2  complete  sequence	165693	51.1451902012
CP001895.1	Pantoea  vagans  C9-1  plasmid  pPag3  complete  sequence	529676	53.8668922134
CP006621.1	Enterococcus  faecium  Aus0085  plasmid  p1  complete  sequence	130716	34.871018085
CP006622.1	Enterococcus  faecium  Aus0085  plasmid  p2  complete  sequence	67314	35.1932733161
CP006623.1	Enterococcus  faecium  Aus0085  plasmid  p3  complete  sequence	31004	34.5987614501
CP006624.1	Enterococcus  faecium  Aus0085  plasmid  p4  complete  sequence	9319	30.8724112029
CP006625.1	Enterococcus  faecium  Aus0085  plasmid  p5  complete  sequence	4072	36.173870334
CP006626.1	Enterococcus  faecium  Aus0085  plasmid  p6  complete  sequence	2189	38.921882138
CP018006.1	Coxiella  burnetii  strain  RSA439  plasmid  pQpH1  complete  sequence	37319	39.3392105898
